token_id,rank,score
8573,3921,99.15
8574,43,334.14
8575,692,137.96
8576,4632,95.30
8577,7089,83.73
8578,7231,83.15
8579,38,336.62
8580,9321,71.49
8581,7691,81.11
8582,9393,70.90
8583,3761,100.17
8584,2615,107.75
8585,4064,98.30
8586,9497,70.09
8587,4937,93.88
8588,5796,89.78
8589,2153,111.65
8590,1769,115.71
8591,8177,78.72
8592,2849,106.06
8593,1658,117.02
8594,6332,87.34
8595,4945,93.84
8596,3647,100.72
8597,311,159.51
8598,5821,89.66
8599,5089,93.04
8600,1347,121.84
8601,9073,73.30
8602,8578,76.52
8603,7481,82.08
8604,8744,75.51
8605,7438,82.27
8606,3255,103.15
8607,8430,77.45
8608,2802,106.32
8609,7248,83.10
8610,3215,103.45
8611,646,139.67
8612,4079,98.23
8613,1018,128.84
8614,3527,101.35
8615,9936,63.24
8616,9005,73.83
8617,302,160.32
8618,3005,104.83
8619,3713,100.35
8620,2674,107.27
8621,5846,89.53
8622,7927,79.97
8623,184,177.21
8624,9054,73.48
8625,7617,81.47
8626,720,137.17
8627,3444,101.81
8628,8179,78.71
8629,5142,92.82
8630,1307,122.56
8631,523,145.27
8632,9805,66.48
8633,3580,101.08
8634,3028,104.69
8635,3426,101.93
8636,1252,123.74
8637,6443,86.86
8638,6612,85.99
8639,1296,122.85
8640,8795,75.19
8641,9637,68.75
8642,7021,84.05
8643,3677,100.59
8644,3806,99.82
8645,1439,120.48
8646,6641,85.85
8647,2721,106.93
8648,5094,93.00
8649,8042,79.37
8650,3259,103.13
8651,9665,68.38
8652,5537,90.93
8653,6935,84.42
8654,4137,97.93
8655,895,132.00
8656,7648,81.28
8657,9175,72.63
8658,3683,100.54
8659,9798,66.56
8660,9410,70.75
8661,9573,69.33
8662,719,137.18
8663,6592,86.07
8664,2258,110.81
8665,7998,79.58
8666,4585,95.53
8667,5336,91.89
8668,8799,75.16
8669,4561,95.64
8670,7258,83.07
8671,3500,101.50
8672,1935,113.91
8673,6538,86.39
8674,8295,78.15
8675,8345,77.94
8676,9185,72.49
8677,6032,88.73
8678,7804,80.52
8679,2488,108.75
8680,350,155.49
8681,6652,85.75
8682,1961,113.73
8683,3339,102.54
8684,5204,92.49
8685,8671,75.95
8686,2333,110.13
8687,6606,86.02
8688,2877,105.86
8689,2863,105.94
8690,3577,101.09
8691,6732,85.30
8692,2811,106.25
8693,4333,96.79
8694,5093,93.01
8695,9899,64.47
8696,9621,68.88
8697,677,138.40
8698,3003,104.84
8699,9992,60.51
8700,4678,95.10
8701,5962,89.01
8702,6403,87.04
8703,4057,98.32
8704,2623,107.67
8705,7412,82.39
8706,4011,98.61
8707,5546,90.89
8708,5035,93.33
8709,1774,115.61
8710,2152,111.66
8711,1273,123.21
8712,4700,94.98
8713,2274,110.63
8714,7630,81.39
8715,5744,89.99
8716,6806,84.93
8717,6143,88.21
8718,735,136.73
8719,3588,101.05
8720,5276,92.22
8721,6686,85.54
8722,1160,125.61
8723,1424,120.71
8724,380,153.71
8725,7622,81.43
8726,7724,80.95
8727,9966,62.22
8728,4832,94.36
8729,948,130.49
8730,9387,70.91
8731,1573,118.38
8732,3742,100.23
8733,5792,89.79
8734,9505,70.04
8735,9706,67.86
8736,3837,99.63
8737,875,132.44
8738,6494,86.61
8739,4451,96.25
8740,8024,79.44
8741,4171,97.67
8742,6069,88.52
8743,2506,108.67
8744,9785,66.76
8745,9884,64.83
8746,8719,75.64
8747,2731,106.83
8748,7942,79.84
8749,3676,100.59
8750,2125,111.98
8751,6759,85.15
8752,131,198.71
8753,8506,77.01
8754,6154,88.17
8755,4290,97.01
8756,8673,75.94
8757,5403,91.56
8758,6203,87.95
8759,7975,79.69
8760,1757,115.92
8761,214,171.86
8762,8293,78.16
8763,7361,82.62
8764,2264,110.77
8765,6243,87.78
8766,7187,83.34
8767,6466,86.74
8768,8316,78.04
8769,1717,116.37
8770,2154,111.65
8771,7058,83.88
8772,2550,108.25
8773,3329,102.64
8774,4384,96.59
8775,504,146.09
8776,9620,68.89
8777,9105,73.08
8778,7440,82.25
8779,2048,112.75
8780,929,130.99
8781,7728,80.92
8782,8080,79.19
8783,4800,94.48
8784,4541,95.72
8785,6951,84.36
8786,5702,90.15
8787,4703,94.97
8788,2478,108.86
8789,9929,63.47
8790,5675,90.31
8791,2017,113.14
8792,7833,80.42
8793,770,135.53
8794,8473,77.20
8795,9484,70.19
8796,1691,116.68
8797,4714,94.91
8798,5771,89.87
8799,3594,101.03
8800,9842,65.84
8801,918,131.30
8802,541,144.44
8803,3127,103.98
8804,988,129.47
8805,8659,76.05
8806,543,144.41
8807,7784,80.59
8808,9968,62.16
8809,3894,99.28
8810,111,244.90
8811,8482,77.15
8812,2670,107.31
8813,4098,98.12
8814,3024,104.70
8815,5720,90.07
8816,5110,92.94
8817,9578,69.30
8818,217,171.49
8819,6662,85.72
8820,1688,116.70
8821,3343,102.53
8822,1239,124.05
8823,6977,84.23
8824,4281,97.05
8825,6625,85.92
8826,7263,83.06
8827,3979,98.76
8828,5655,90.42
8829,3213,103.47
8830,6701,85.48
8831,4626,95.33
8832,5647,90.45
8833,8400,77.64
8834,3451,101.78
8835,9520,69.89
8836,632,140.33
8837,7613,81.48
8838,8452,77.31
8839,2839,106.11
8840,6784,85.02
8841,7123,83.56
8842,4477,96.14
8843,6614,85.98
8844,8597,76.39
8845,4836,94.34
8846,4158,97.78
8847,6535,86.39
8848,161,183.96
8849,210,172.21
8850,809,134.15
8851,2915,105.61
8852,83,287.35
8853,3589,101.05
8854,3760,100.17
8855,8538,76.81
8856,2098,112.19
8857,3325,102.69
8858,582,142.71
8859,108,249.08
8860,7746,80.83
8861,1959,113.74
8862,6555,86.29
8863,1616,117.65
8864,2989,104.94
8865,9451,70.39
8866,1047,128.00
8867,4895,94.03
8868,7179,83.37
8869,1132,126.20
8870,3574,101.11
8871,6057,88.57
8872,1955,113.78
8873,3177,103.73
8874,5090,93.04
8875,5864,89.46
8876,1890,114.40
8877,3603,100.96
8878,5194,92.55
8879,493,146.60
8880,7932,79.90
8881,5154,92.76
8882,8776,75.30
8883,9444,70.43
8884,9912,64.04
8885,8169,78.77
8886,2918,105.60
8887,2617,107.74
8888,3494,101.54
8889,4405,96.50
8890,5045,93.26
8891,8199,78.60
8892,2961,105.23
8893,4581,95.55
8894,340,156.82
8895,5185,92.59
8896,4205,97.50
8897,2097,112.19
8898,9201,72.40
8899,5034,93.34
8900,6800,84.96
8901,6788,85.00
8902,6062,88.55
8903,8228,78.49
8904,8557,76.67
8905,9257,72.00
8906,3696,100.46
8907,1343,121.89
8908,5161,92.69
8909,2713,107.01
8910,7224,83.18
8911,328,157.96
8912,6989,84.18
8913,5715,90.09
8914,1467,120.06
8915,8949,74.16
8916,1759,115.90
8917,641,139.74
8918,5240,92.35
8919,6928,84.43
8920,6912,84.49
8921,7394,82.51
8922,3992,98.68
8923,5727,90.06
8924,8340,77.97
8925,7103,83.66
8926,9600,69.09
8927,7496,82.01
8928,5851,89.52
8929,1058,127.77
8930,2808,106.25
8931,3252,103.17
8932,3720,100.32
8933,3267,103.07
8934,146,188.79
8935,5511,91.01
8936,3737,100.24
8937,9526,69.85
8938,4365,96.66
8939,4146,97.87
8940,229,170.36
8941,4594,95.49
8942,8140,78.95
8943,9594,69.16
8944,9477,70.23
8945,5345,91.84
8946,6938,84.40
8947,5970,88.95
8948,1438,120.49
8949,4803,94.47
8950,7274,83.03
8951,7936,79.87
8952,3581,101.07
8953,7817,80.48
8954,6950,84.37
8955,1734,116.16
8956,3777,100.05
8957,9797,66.57
8958,2904,105.69
8959,1889,114.42
8960,5615,90.60
8961,9612,68.95
8962,5622,90.57
8963,4616,95.38
8964,693,137.95
8965,6856,84.70
8966,1659,117.02
8967,3097,104.17
8968,7515,81.93
8969,7287,82.98
8970,3788,99.92
8971,1041,128.21
8972,3425,101.94
8973,7329,82.79
8974,8083,79.18
8975,6818,84.90
8976,4639,95.27
8977,4820,94.42
8978,2028,113.04
8979,5470,91.21
8980,7949,79.81
8981,1451,120.28
8982,5254,92.29
8983,3553,101.21
8984,9709,67.84
8985,2282,110.51
8986,4165,97.72
8987,7596,81.55
8988,4167,97.69
8989,815,133.94
8990,9952,62.71
8991,370,154.36
8992,1190,124.95
8993,6128,88.27
8994,7767,80.69
8995,8384,77.75
8996,8729,75.57
8997,6906,84.51
8998,754,136.12
8999,3210,103.49
9000,5225,92.41
9001,6170,88.09
9002,4100,98.11
9003,8711,75.68
9004,2882,105.82
9005,2977,105.06
9006,4958,93.78
9007,3724,100.32
9008,8685,75.86
9009,1158,125.70
9010,3829,99.68
9011,2180,111.45
9012,2101,112.17
9013,9632,68.78
9014,8064,79.27
9015,7196,83.31
9016,9854,65.59
9017,519,145.49
9018,2711,107.05
9019,7194,83.31
9020,213,171.89
9021,9203,72.38
9022,9245,72.09
9023,900,131.70
9024,9296,71.69
9025,3445,101.80
9026,205,172.71
9027,3667,100.63
9028,3775,100.07
9029,9720,67.68
9030,7031,84.01
9031,1359,121.65
9032,2081,112.40
9033,3762,100.16
9034,1660,117.02
9035,7923,79.99
9036,5365,91.74
9037,3549,101.23
9038,163,183.45
9039,9564,69.54
9040,9719,67.68
9041,1365,121.48
9042,3695,100.46
9043,7765,80.71
9044,6096,88.41
9045,1989,113.43
9046,4492,96.04
9047,3819,99.75
9048,7094,83.71
9049,1302,122.65
9050,2544,108.31
9051,2895,105.75
9052,6043,88.64
9053,2997,104.87
9054,2136,111.82
9055,8196,78.62
9056,2675,107.25
9057,1601,118.00
9058,4625,95.33
9059,578,142.90
9060,3279,102.98
9061,7697,81.07
9062,4771,94.61
9063,5258,92.26
9064,7514,81.94
9065,2470,108.91
9066,2163,111.61
9067,9771,66.94
9068,6779,85.03
9069,6668,85.67
9070,8745,75.51
9071,1314,122.43
9072,6518,86.47
9073,1815,115.23
9074,4040,98.43
9075,355,155.15
9076,1784,115.54
9077,4615,95.38
9078,7510,81.97
9079,5135,92.84
9080,9000,73.88
9081,422,150.56
9082,9944,63.04
9083,6351,87.25
9084,9489,70.15
9085,9474,70.23
9086,2538,108.36
9087,3238,103.25
9088,2567,108.12
9089,8186,78.66
9090,6360,87.24
9091,7056,83.89
9092,132,198.62
9093,652,139.47
9094,3108,104.10
9095,7776,80.63
9096,7752,80.80
9097,7203,83.26
9098,8963,74.10
9099,8235,78.46
9100,1663,116.98
9101,2850,106.06
9102,8818,75.06
9103,9211,72.32
9104,9346,71.22
9105,8084,79.17
9106,6446,86.85
9107,9642,68.69
9108,2784,106.47
9109,2064,112.59
9110,8143,78.93
9111,6670,85.65
9112,7229,83.15
9113,1409,120.93
9114,6997,84.13
9115,3716,100.34
9116,6328,87.36
9117,1508,119.42
9118,5248,92.32
9119,5561,90.84
9120,6954,84.35
9121,4311,96.90
9122,9234,72.16
9123,4806,94.46
9124,2672,107.28
9125,2323,110.22
9126,7078,83.81
9127,8245,78.42
9128,6314,87.42
9129,6380,87.15
9130,8098,79.11
9131,9733,67.53
9132,533,144.85
9133,4421,96.39
9134,9850,65.66
9135,7781,80.61
9136,1029,128.51
9137,8029,79.43
9138,303,160.28
9139,7567,81.68
9140,8037,79.39
9141,4370,96.64
9142,2807,106.25
9143,4080,98.22
9144,8612,76.33
9145,1491,119.59
9146,1977,113.59
9147,1833,115.02
9148,1375,121.31
9149,2384,109.59
9150,3663,100.65
9151,5688,90.24
9152,3391,102.13
9153,6941,84.40
9154,7814,80.48
9155,5313,92.01
9156,7469,82.12
9157,3253,103.16
9158,9347,71.22
9159,5944,89.07
9160,9303,71.65
9161,8568,76.62
9162,5975,88.93
9163,7159,83.45
9164,5902,89.25
9165,425,150.41
9166,8836,74.93
9167,3013,104.79
9168,1850,114.86
9169,2973,105.10
9170,5691,90.22
9171,5831,89.62
9172,4831,94.36
9173,1218,124.43
9174,4538,95.73
9175,847,133.17
9176,4266,97.14
9177,8076,79.21
9178,221,170.91
9179,7912,80.06
9180,3732,100.27
9181,3364,102.35
9182,1330,122.11
9183,707,137.58
9184,7839,80.39
9185,7673,81.17
9186,4279,97.06
9187,3563,101.16
9188,1699,116.58
9189,6681,85.59
9190,3272,103.03
9191,2723,106.92
9192,9819,66.28
9193,3515,101.41
9194,8517,76.93
9195,2930,105.47
9196,8274,78.26
9197,5662,90.37
9198,5548,90.88
9199,2692,107.17
9200,5640,90.49
9201,2859,105.97
9202,8550,76.72
9203,8162,78.80
9204,6594,86.06
9205,4752,94.72
9206,8215,78.55
9207,6873,84.68
9208,2552,108.24
9209,1120,126.35
9210,4308,96.92
9211,1281,123.07
9212,1172,125.43
9213,7563,81.75
9214,927,131.03
9215,1088,127.17
9216,539,144.55
9217,1947,113.82
9218,8623,76.28
9219,9308,71.61
9220,3009,104.81
9221,2578,108.01
9222,5525,90.97
9223,4793,94.51
9224,7497,82.01
9225,9799,66.54
9226,27,344.10
9227,5209,92.46
9228,4209,97.45
9229,4870,94.16
9230,6504,86.54
9231,5523,90.97
9232,495,146.59
9233,6172,88.09
9234,4236,97.31
9235,733,136.73
9236,1267,123.29
9237,1469,120.03
9238,9061,73.42
9239,1592,118.08
9240,9397,70.86
9241,3952,98.90
9242,1724,116.29
9243,7417,82.38
9244,6390,87.09
9245,5583,90.73
9246,491,146.83
9247,6762,85.14
9248,6253,87.73
9249,195,175.67
9250,1168,125.47
9251,5911,89.20
9252,7072,83.83
9253,7615,81.48
9254,2194,111.35
9255,5512,91.01
9256,8292,78.16
9257,4117,98.05
9258,4839,94.33
9259,6914,84.48
9260,6979,84.22
9261,2084,112.37
9262,8501,77.02
9263,2761,106.61
9264,1336,122.01
9265,822,133.84
9266,6259,87.71
9267,6579,86.14
9268,2876,105.88
9269,8704,75.71
9270,4598,95.47
9271,3027,104.69
9272,2677,107.24
9273,9563,69.54
9274,450,148.81
9275,4614,95.38
9276,7564,81.70
9277,1945,113.84
9278,8300,78.11
9279,8544,76.76
9280,9723,67.64
9281,9029,73.63
9282,8183,78.67
9283,1213,124.55
9284,8561,76.66
9285,5338,91.87
9286,2575,108.05
9287,2537,108.38
9288,3808,99.81
9289,9344,71.25
9290,5502,91.07
9291,4766,94.62
9292,8204,78.58
9293,3666,100.64
9294,3593,101.03
9295,930,130.98
9296,3989,98.69
9297,5335,91.90
9298,1826,115.13
9299,3841,99.61
9300,3660,100.66
9301,3226,103.35
9302,858,133.02
9303,9750,67.24
9304,3652,100.68
9305,7279,83.01
9306,3150,103.87
9307,8778,75.28
9308,4887,94.08
9309,5280,92.19
9310,6134,88.24
9311,2962,105.22
9312,2497,108.71
9313,4269,97.12
9314,8966,74.09
9315,8648,76.12
9316,5156,92.76
9317,7011,84.09
9318,502,146.35
9319,9380,70.99
9320,4409,96.47
9321,9145,72.82
9322,9114,73.04
9323,5354,91.78
9324,2680,107.24
9325,4343,96.73
9326,2051,112.74
9327,1566,118.45
9328,9140,72.85
9329,2342,110.06
9330,9340,71.32
9331,1288,122.96
9332,9042,73.56
9333,984,129.69
9334,1176,125.31
9335,9358,71.19
9336,237,168.94
9337,9182,72.53
9338,1735,116.15
9339,4604,95.44
9340,784,135.15
9341,8773,75.30
9342,7035,83.99
9343,3954,98.89
9344,6904,84.53
9345,6636,85.88
9346,613,141.21
9347,8100,79.11
9348,7404,82.44
9349,3493,101.56
9350,9104,73.08
9351,7611,81.49
9352,4132,97.95
9353,9601,69.09
9354,5145,92.78
9355,1196,124.83
9356,8099,79.11
9357,6545,86.33
9358,1522,119.18
9359,6900,84.55
9360,4326,96.81
9361,6398,87.07
9362,9902,64.28
9363,242,167.99
9364,2865,105.93
9365,1595,118.05
9366,2396,109.52
9367,14,354.72
9368,8174,78.73
9369,1712,116.40
9370,7266,83.04
9371,9059,73.45
9372,3697,100.44
9373,6851,84.73
9374,2517,108.58
9375,5743,89.99
9376,3154,103.86
9377,5261,92.26
9378,9888,64.67
9379,8191,78.65
9380,6155,88.17
9381,6436,86.89
9382,32,340.75
9383,826,133.76
9384,252,167.06
9385,2305,110.34
9386,6120,88.30
9387,9404,70.77
9388,5763,89.91
9389,3111,104.09
9390,9084,73.21
9391,499,146.48
9392,2039,112.83
9393,7727,80.92
9394,5713,90.10
9395,8033,79.41
9396,6004,88.85
9397,7586,81.61
9398,9135,72.90
9399,5981,88.92
9400,9868,65.18
9401,6982,84.20
9402,7405,82.44
9403,8459,77.29
9404,716,137.28
9405,7538,81.83
9406,5679,90.27
9407,4088,98.18
9408,5610,90.62
9409,1015,128.91
9410,2049,112.75
9411,8718,75.65
9412,2172,111.52
9413,1139,126.06
9414,6207,87.93
9415,995,129.32
9416,6455,86.82
9417,1844,114.90
9418,6756,85.16
9419,5393,91.60
9420,4246,97.27
9421,7391,82.52
9422,2251,110.88
9423,3637,100.77
9424,9887,64.71
9425,7953,79.80
9426,5751,89.96
9427,838,133.46
9428,8910,74.41
9429,9514,69.94
9430,5469,91.21
9431,1082,127.32
9432,2216,111.12
9433,7960,79.76
9434,8694,75.80
9435,3669,100.63
9436,1526,119.07
9437,4362,96.67
9438,1925,114.01
9439,2943,105.38
9440,4692,95.03
9441,4975,93.70
9442,1617,117.63
9443,8775,75.30
9444,6537,86.39
9445,3248,103.17
9446,7046,83.95
9447,1766,115.77
9448,5716,90.09
9449,5188,92.57
9450,4474,96.16
9451,1892,114.38
9452,3400,102.08
9453,2598,107.85
9454,5798,89.77
9455,2110,112.11
9456,3332,102.62
9457,5279,92.20
9458,6099,88.39
9459,1442,120.44
9460,8069,79.26
9461,5461,91.23
9462,1549,118.67
9463,8843,74.87
9464,3138,103.92
9465,811,134.10
9466,556,143.91
9467,8536,76.83
9468,4068,98.29
9469,5435,91.36
9470,7430,82.33
9471,5277,92.21
9472,5997,88.88
9473,2516,108.59
9474,2746,106.72
9475,7090,83.73
9476,3100,104.16
9477,5999,88.87
9478,1932,113.93
9479,6362,87.22
9480,1134,126.13
9481,5449,91.32
9482,1901,114.28
9483,2177,111.48
9484,9148,72.80
9485,6952,84.36
9486,7102,83.66
9487,5542,90.91
9488,1304,122.61
9489,2724,106.88
9490,8427,77.46
9491,9039,73.58
9492,997,129.30
9493,6605,86.02
9494,7528,81.86
9495,4891,94.05
9496,2762,106.61
9497,674,138.45
9498,9119,72.99
9499,1812,115.26
9500,1778,115.58
9501,2350,109.97
9502,8116,79.05
9503,5190,92.56
9504,5620,90.58
9505,6402,87.05
9506,8657,76.07
9507,4387,96.58
9508,7473,82.10
9509,3734,100.26
9510,6051,88.60
9511,3916,99.15
9512,2247,110.90
9513,4740,94.77
9514,3057,104.47
9515,7311,82.88
9516,8457,77.30
9517,352,155.28
9518,5950,89.06
9519,3235,103.29
9520,3018,104.75
9521,6188,88.02
9522,384,153.47
9523,7384,82.54
9524,3292,102.89
9525,2280,110.55
9526,9098,73.13
9527,1516,119.22
9528,7022,84.05
9529,2402,109.42
9530,7574,81.65
9531,4036,98.46
9532,6223,87.86
9533,1447,120.32
9534,4605,95.43
9535,7580,81.62
9536,4804,94.47
9537,5834,89.60
9538,8925,74.31
9539,262,165.62
9540,4422,96.39
9541,6862,84.70
9542,1116,126.48
9543,2884,105.82
9544,6845,84.75
9545,1130,126.21
9546,4693,95.03
9547,9614,68.93
9548,8850,74.82
9549,8804,75.14
9550,576,142.96
9551,6489,86.62
9552,3129,103.98
9553,1080,127.34
9554,4777,94.58
9555,3015,104.77
9556,2270,110.68
9557,7870,80.23
9558,4812,94.44
9559,4829,94.36
9560,8943,74.18
9561,9641,68.69
9562,9549,69.69
9563,3361,102.38
9564,9822,66.22
9565,3133,103.94
9566,9724,67.62
9567,6090,88.42
9568,7967,79.73
9569,4189,97.57
9570,8838,74.92
9571,4881,94.10
9572,6582,86.12
9573,6830,84.83
9574,383,153.54
9575,1345,121.86
9576,1781,115.56
9577,899,131.71
9578,5192,92.55
9579,9506,70.03
9580,2535,108.40
9581,9086,73.20
9582,1545,118.76
9583,484,147.00
9584,1013,129.05
9585,990,129.40
9586,1382,121.21
9587,9584,69.25
9588,2403,109.42
9589,140,192.55
9590,3670,100.62
9591,3689,100.53
9592,6891,84.59
9593,3748,100.21
9594,37,338.41
9595,6848,84.73
9596,8203,78.58
9597,1624,117.47
9598,4457,96.24
9599,9300,71.67
9600,3981,98.73
9601,1061,127.73
9602,8190,78.65
9603,778,135.22
9604,3702,100.42
9605,6511,86.51
9606,1960,113.73
9607,1237,124.09
9608,592,142.13
9609,1547,118.73
9610,4210,97.45
9611,7779,80.62
9612,6397,87.07
9613,8405,77.62
9614,3812,99.79
9615,9781,66.84
9616,2347,110.01
9617,9768,66.98
9618,333,157.24
9619,4768,94.61
9620,4089,98.17
9621,7303,82.91
9622,5683,90.25
9623,2744,106.74
9624,4102,98.10
9625,7533,81.84
9626,7401,82.45
9627,4019,98.57
9628,521,145.35
9629,8972,74.07
9630,2909,105.66
9631,6827,84.86
9632,1379,121.26
9633,3456,101.76
9634,4687,95.05
9635,2459,108.98
9636,8315,78.04
9637,2313,110.27
9638,1686,116.73
9639,1214,124.51
9640,6152,88.17
9641,7577,81.63
9642,1787,115.46
9643,2231,111.03
9644,3901,99.24
9645,5016,93.44
9646,3624,100.86
9647,109,248.67
9648,5063,93.18
9649,8766,75.35
9650,6025,88.77
9651,7172,83.40
9652,5334,91.92
9653,4120,98.03
9654,8280,78.23
9655,6312,87.42
9656,7398,82.48
9657,8410,77.59
9658,1903,114.25
9659,2474,108.88
9660,3029,104.69
9661,5326,91.95
9662,8532,76.85
9663,1808,115.27
9664,7929,79.94
9665,4583,95.55
9666,6532,86.40
9667,4434,96.33
9668,3622,100.86
9669,224,170.83
9670,5800,89.76
9671,786,135.06
9672,6812,84.92
9673,375,153.95
9674,3795,99.90
9675,2899,105.72
9676,5302,92.06
9677,7079,83.80
9678,7916,80.04
9679,5623,90.57
9680,1975,113.63
9681,4980,93.67
9682,5014,93.46
9683,694,137.93
9684,8220,78.53
9685,4327,96.81
9686,7987,79.64
9687,5442,91.33
9688,1446,120.32
9689,2766,106.59
9690,1021,128.80
9691,5966,89.00
9692,7898,80.11
9693,5646,90.45
9694,31,341.28
9695,532,144.90
9696,2653,107.46
9697,8831,74.96
9698,3842,99.60
9699,8329,78.02
9700,4641,95.27
9701,2495,108.72
9702,3335,102.59
9703,5027,93.38
9704,8060,79.29
9705,9747,67.29
9706,6678,85.60
9707,349,155.70
9708,7947,79.82
9709,6092,88.41
9710,7273,83.03
9711,6586,86.12
9712,6323,87.39
9713,8645,76.12
9714,6831,84.82
9715,4450,96.25
9716,9656,68.49
9717,3409,102.04
9718,4705,94.95
9719,5553,90.87
9720,6245,87.77
9721,3464,101.73
9722,4728,94.82
9723,8168,78.77
9724,9279,71.85
9725,82,289.38
9726,8030,79.42
9727,8717,75.65
9728,1859,114.77
9729,590,142.15
9730,9240,72.11
9731,9759,67.10
9732,4335,96.77
9733,3587,101.06
9734,3931,99.04
9735,3384,102.20
9736,6665,85.68
9737,9553,69.63
9738,2414,109.35
9739,5160,92.71
9740,2553,108.23
9741,1183,125.11
9742,3331,102.63
9743,3054,104.47
9744,4807,94.45
9745,9202,72.38
9746,5938,89.09
9747,3415,102.02
9748,3461,101.75
9749,8650,76.11
9750,4042,98.42
9751,5676,90.31
9752,3435,101.88
9753,1633,117.34
9754,563,143.53
9755,8940,74.19
9756,3014,104.78
9757,1630,117.37
9758,3412,102.03
9759,476,147.66
9760,8319,78.04
9761,8015,79.49
9762,914,131.42
9763,3723,100.32
9764,8294,78.15
9765,186,177.05
9766,8240,78.43
9767,7200,83.27
9768,1339,121.95
9769,3490,101.56
9770,8622,76.28
9771,6539,86.37
9772,5810,89.69
9773,8661,76.04
9774,5735,90.01
9775,6166,88.11
9776,2451,109.03
9777,2716,106.98
9778,6079,88.48
9779,6751,85.19
9780,1587,118.11
9781,9732,67.53
9782,7147,83.48
9783,4599,95.47
9784,365,154.65
9785,6765,85.13
9786,7230,83.15
9787,1142,126.03
9788,9350,71.21
9789,9253,72.03
9790,4169,97.68
9791,391,152.81
9792,7158,83.45
9793,8904,74.46
9794,2702,107.12
9795,348,155.88
9796,6432,86.90
9797,6867,84.69
9798,9518,69.90
9799,2756,106.64
9800,1907,114.18
9801,1255,123.56
9802,7917,80.04
9803,496,146.57
9804,8802,75.16
9805,1676,116.82
9806,4760,94.64
9807,5845,89.54
9808,9832,66.05
9809,544,144.41
9810,3499,101.52
9811,9314,71.56
9812,7471,82.11
9813,6913,84.48
9814,6559,86.27
9815,8639,76.14
9816,1017,128.86
9817,1357,121.69
9818,6655,85.74
9819,7197,83.31
9820,9707,67.85
9821,1131,126.21
9822,2525,108.49
9823,6001,88.86
9824,5570,90.78
9825,5799,89.76
9826,321,158.65
9827,2630,107.64
9828,6574,86.18
9829,7774,80.64
9830,3964,98.85
9831,8555,76.68
9832,4502,95.97
9833,5634,90.52
9834,7849,80.35
9835,8471,77.21
9836,4969,93.74
9837,8917,74.36
9838,4257,97.21
9839,4852,94.25
9840,2439,109.16
9841,3357,102.41
9842,8919,74.35
9843,4819,94.42
9844,6528,86.43
9845,3394,102.11
9846,7877,80.19
9847,781,135.17
9848,6411,86.99
9849,8355,77.89
9850,5915,89.19
9851,4114,98.05
9852,9328,71.44
9853,2200,111.26
9854,514,145.69
9855,2592,107.89
9856,7189,83.33
9857,8760,75.40
9858,1070,127.62
9859,3655,100.67
9860,5872,89.42
9861,9516,69.92
9862,8662,76.03
9863,1639,117.27
9864,5040,93.29
9865,673,138.54
9866,5604,90.65
9867,2131,111.92
9868,4846,94.29
9869,346,156.26
9870,6370,87.20
9871,9305,71.64
9872,1765,115.77
9873,6115,88.31
9874,7284,82.99
9875,9702,67.93
9876,8382,77.76
9877,1706,116.52
9878,6285,87.57
9879,4597,95.48
9880,20,349.31
9881,4059,98.32
9882,1109,126.61
9883,6467,86.74
9884,7201,83.26
9885,1583,118.14
9886,3656,100.67
9887,7854,80.34
9888,3942,98.97
9889,1709,116.50
9890,7973,79.70
9891,7535,81.83
9892,2192,111.37
9893,2964,105.20
9894,4575,95.57
9895,603,141.51
9896,9734,67.53
9897,9112,73.04
9898,3232,103.32
9899,9853,65.60
9900,5963,89.01
9901,5773,89.86
9902,591,142.15
9903,3321,102.70
9904,9965,62.28
9905,227,170.60
9906,1650,117.10
9907,1005,129.12
9908,8377,77.79
9909,8899,74.49
9910,8450,77.31
9911,3822,99.72
9912,2494,108.73
9913,3063,104.43
9914,7402,82.44
9915,5247,92.33
9916,8497,77.03
9917,4828,94.37
9918,7299,82.93
9919,4455,96.24
9920,5077,93.09
9921,7082,83.79
9922,7842,80.38
9923,9588,69.22
9924,942,130.64
9925,3296,102.86
9926,8074,79.22
9927,7816,80.48
9928,1177,125.28
9929,4157,97.79
9930,1837,114.96
9931,6774,85.08
9932,4569,95.61
9933,2420,109.32
9934,9209,72.33
9935,5848,89.52
9936,1942,113.86
9937,2924,105.55
9938,8742,75.52
9939,6179,88.07
9940,4390,96.55
9941,7101,83.67
9942,4377,96.62
9943,3080,104.28
9944,6496,86.60
9945,5263,92.25
9946,2022,113.09
9947,1792,115.43
9948,4470,96.18
9949,4338,96.76
9950,8013,79.50
9951,4933,93.91
9952,9136,72.90
9953,7626,81.41
9954,935,130.81
9955,9547,69.72
9956,1864,114.68
9957,2225,111.07
9958,2860,105.97
9959,1464,120.15
9960,5754,89.96
9961,3601,100.97
9962,3271,103.03
9963,9721,67.67
9964,4220,97.41
9965,2193,111.36
9966,4809,94.44
9967,5124,92.89
9968,220,171.04
9969,9166,72.68
9970,795,134.57
9971,4695,95.02
9972,1067,127.65
9973,7709,81.03
9974,9883,64.86
9975,8396,77.68
9976,8996,73.91
9977,5297,92.10
9978,5495,91.11
9979,9976,61.64
9980,3780,100.02
9981,3258,103.14
9982,8759,75.40
9983,4118,98.05
9984,3514,101.42
